0.08510870	0.02532497	0.00751795	-0.05000000	-0.05000000	-1.00000000	0.07972486	0.06658550	0.01199002	0.00823652	C2
0.17021739	0.05266678	0.03012188	-0.05000000	-0.05000000	-1.00000000	0.07928875	0.06608877	0.02533820	0.01654657	C2
0.25532609	0.07988113	0.07032810	-0.05000000	-0.05000000	-1.00000000	0.08150927	0.06631314	0.03843419	0.02467759	C2
0.34043478	0.10822105	0.12966315	-0.05000000	-0.05000000	-1.00000000	0.08187102	0.06665224	0.05221451	0.03403753	C2
0.42554348	0.14165240	0.23746252	-0.05000000	-0.05000000	-1.00000000	0.08320990	0.06628271	0.06443871	0.04115359	C2
0.51065217	0.17769350	0.40623711	-0.05000000	-0.05000000	-1.00000000	0.08673831	0.06664171	0.08739583	0.05355162	C2
0.59576087	0.22755480	0.83652102	-0.05000000	-0.05000000	-1.00000000	0.09791786	0.06660257	0.13506337	0.05981602	C2
0.68086957	0.31684267	1.96018420	-0.05000000	-0.05000000	-1.00000000	0.15296620	0.06624112	0.41288620	0.07365549	C2
0.76597826	0.41488053	1.87205884	-0.05000000	-0.05000000	-1.00000000	0.25655146	0.06622507	0.60413940	0.08384637	C2
0.85108696	0.48606469	1.61405346	-0.05000000	-0.05000000	-1.00000000	0.35295225	0.06746923	0.60062479	0.10163905	C2
0.93619565	0.53822694	1.58085544	-0.05000000	-0.05000000	-1.00000000	0.43379946	0.06824223	0.62691551	0.12841024	C2
1.02130435	0.57735722	1.50659666	-0.05000000	-0.05000000	-1.00000000	0.49898073	0.07122099	0.63978276	0.15930466	C2
1.10641304	0.61006806	1.33618817	-0.05000000	-0.05000000	-1.00000000	0.55623448	0.07232644	0.55761838	0.18722894	C2
1.19152174	0.63521504	1.32820061	-0.05000000	-0.05000000	-1.00000000	0.60386989	0.07530330	0.55232679	0.21056871	C2
1.27663043	0.65779264	1.20597468	-0.05000000	-0.05000000	-1.00000000	0.64730921	0.07897236	0.52152688	0.27010127	C2
1.36173913	0.67568816	1.25252673	-0.05000000	-0.05000000	-1.00000000	0.68221064	0.08317555	0.50127281	0.30651678	C2
1.44684783	0.69229499	1.20611852	-0.05000000	-0.05000000	-1.00000000	0.71618958	0.08698784	0.46828991	0.36971388	C2
1.53195652	0.70568964	1.24195297	-0.05000000	-0.05000000	-1.00000000	0.74405271	0.08980602	0.47536601	0.41668935	C2
1.61706522	0.71846115	1.23438432	-0.05000000	-0.05000000	-1.00000000	0.77097786	0.09635603	0.46058973	0.53420855	C2
1.70217391	0.73056806	1.23567517	-0.05000000	-0.05000000	-1.00000000	0.79609114	0.10192196	0.44162300	0.59145103	C2
1.78728261	0.74027901	1.19057562	-0.05000000	-0.05000000	-1.00000000	0.81670790	0.10651105	0.42245726	0.68266604	C2
1.87239130	0.74911675	1.14963542	-0.05000000	-0.05000000	-1.00000000	0.83601653	0.11284154	0.38038996	0.81047462	C2
1.95750000	0.75698836	1.16426502	-0.05000000	-0.05000000	-1.00000000	0.85334310	0.11937746	0.39040351	0.88815688	C2
2.04260870	0.76477024	1.19931761	-0.05000000	-0.05000000	-1.00000000	0.87004512	0.12570944	0.38066407	1.08645759	C2
2.12771739	0.77135925	1.17122933	-0.05000000	-0.05000000	-1.00000000	0.88388980	0.13083386	0.36412574	1.23207018	C2
2.21282609	0.77802431	1.15424950	-0.05000000	-0.05000000	-1.00000000	0.89844244	0.13823848	0.35077448	1.32461927	C2
2.29793478	0.78411964	1.15888194	-0.05000000	-0.05000000	-1.00000000	0.91242177	0.14831966	0.33644146	1.53328707	C2
2.38304348	0.79017175	1.19687896	-0.05000000	-0.05000000	-1.00000000	0.92676171	0.15874801	0.34161448	1.83832587	C2
2.46815217	0.79517659	1.20539024	-0.05000000	-0.05000000	-1.00000000	0.93763840	0.16527951	0.35029021	2.11256652	C2
2.55326087	0.80061454	1.29609301	-0.05000000	-0.05000000	-1.00000000	0.95060776	0.17785485	0.35477128	2.29910400	C2
2.63836957	0.80521877	1.27787238	-0.05000000	-0.05000000	-1.00000000	0.96103519	0.18817283	0.34489409	2.52343175	C2
2.72347826	0.80997607	1.33561646	-0.05000000	-0.05000000	-1.00000000	0.97246470	0.19947385	0.33567215	2.57675570	C2
2.80858696	0.81405618	1.31704790	-0.05000000	-0.05000000	-1.00000000	0.98203145	0.20967570	0.33039936	2.88564860	C2
2.89369565	0.81871487	1.38164835	-0.05000000	-0.05000000	-1.00000000	0.99259978	0.22308009	0.32805443	2.85361245	C2
2.97880435	0.82254744	1.40675836	-0.05000000	-0.05000000	-1.00000000	1.00123917	0.23326074	0.31001723	2.91073911	C2
3.06391304	0.82650039	1.31846289	-0.05000000	-0.05000000	-1.00000000	1.01081002	0.24422122	0.28852849	2.97515585	C2
3.14902174	0.83003051	1.36151782	-0.05000000	-0.05000000	-1.00000000	1.01895387	0.25619962	0.27614865	2.99119619	C2
3.23413043	0.83441384	1.27034982	-0.05000000	-0.05000000	-1.00000000	1.02862357	0.26807271	0.23618891	3.01522620	C2
3.31923913	0.83756748	1.47713595	-0.05000000	-0.05000000	-1.00000000	1.03583077	0.27886655	0.26170693	3.31650972	C2
3.40434783	0.84051913	1.48075222	-0.05000000	-0.05000000	-1.00000000	1.04174844	0.28862337	0.25997641	3.37317024	C2
3.48945652	0.84380623	1.49602850	-0.05000000	-0.05000000	-1.00000000	1.04932535	0.29923407	0.24474879	3.41057453	C2
3.57456522	0.84713463	1.52598758	-0.05000000	-0.05000000	-1.00000000	1.05667370	0.31138865	0.23319419	3.65104865	C2
3.65967391	0.85017009	1.48611002	-0.05000000	-0.05000000	-1.00000000	1.06351569	0.32353519	0.22303626	3.59231483	C2
3.74478261	0.85307774	1.52133959	-0.05000000	-0.05000000	-1.00000000	1.06914915	0.33363005	0.21007006	3.60864111	C2
3.82989130	0.85536016	1.57451168	-0.05000000	-0.05000000	-1.00000000	1.07389570	0.34123142	0.20717573	4.03299227	C2
3.91500000	0.85807222	1.58417978	-0.05000000	-0.05000000	-1.00000000	1.07955704	0.35306445	0.19905853	3.97633990	C2
4.00010870	0.86084621	1.77369214	-0.05000000	-0.05000000	-1.00000000	1.08528356	0.36465901	0.20518968	4.05909746	C2
4.08521739	0.86347295	1.61800378	-0.05000000	-0.05000000	-1.00000000	1.09013848	0.37379265	0.17614498	4.19320276	C2
4.17032609	0.86614990	1.76974372	-0.05000000	-0.05000000	-1.00000000	1.09534054	0.38577290	0.18995781	4.36036438	C2
4.25543478	0.86883007	1.68815389	-0.05000000	-0.05000000	-1.00000000	1.10085839	0.39991646	0.17446581	4.36391828	C2
4.34054348	0.87057572	1.71952946	-0.05000000	-0.05000000	-1.00000000	1.10364898	0.40592889	0.17156666	4.32417031	C2
4.42565217	0.87336134	1.72639589	-0.05000000	-0.05000000	-1.00000000	1.10909314	0.41778700	0.16166603	4.15691254	C2
4.51076087	0.87583997	1.95858673	-0.05000000	-0.05000000	-1.00000000	1.11382487	0.43084868	0.16569420	4.55180895	C2
4.59586957	0.87798714	1.78723653	-0.05000000	-0.05000000	-1.00000000	1.11787538	0.44097327	0.14664823	4.63446579	C2
4.68097826	0.88001579	1.97817752	-0.05000000	-0.05000000	-1.00000000	1.12111281	0.45112567	0.15265703	4.85348692	C2
4.76608696	0.88234293	1.85621925	-0.05000000	-0.05000000	-1.00000000	1.12513782	0.46330874	0.14133835	4.42564017	C2
4.85119565	0.88477240	2.06704118	-0.05000000	-0.05000000	-1.00000000	1.12920918	0.47440592	0.14436607	5.04362058	C2
4.93630435	0.88676663	2.02472220	-0.05000000	-0.05000000	-1.00000000	1.13280156	0.48614545	0.13472738	4.78351641	C2
5.02141304	0.88877315	1.99646785	-0.05000000	-0.05000000	-1.00000000	1.13580099	0.49570638	0.12623363	4.94692753	C2
5.10652174	0.89100218	2.05690511	-0.05000000	-0.05000000	-1.00000000	1.13961813	0.50973816	0.12875982	4.70100965	C2
5.19163043	0.89305260	2.16950015	-0.05000000	-0.05000000	-1.00000000	1.14265750	0.52009875	0.12270101	4.84612560	C2
5.27673913	0.89534971	2.11536844	-0.05000000	-0.05000000	-1.00000000	1.14631732	0.53215965	0.10843651	4.70117258	C2
5.36184783	0.89731183	2.21423724	-0.05000000	-0.05000000	-1.00000000	1.14929796	0.54317187	0.10589835	4.97452693	C2
