0.08541667	0.02615613	0.00697865	-0.04166667	-0.04166667	-1.00000000	0.03723757	0.03082447	0.01284095	0.00837815	D2h
0.17083333	0.05232169	0.02844105	-0.04166667	-0.04166667	-1.00000000	0.03759140	0.03093785	0.02734305	0.01767609	D2h
0.25625000	0.07886882	0.06420152	-0.04166667	-0.04166667	-1.00000000	0.03733279	0.03057833	0.04076547	0.02576123	D2h
0.34166667	0.10478892	0.11537279	-0.04166667	-0.04166667	-1.00000000	0.03792509	0.03097833	0.05051045	0.03118232	D2h
0.42708333	0.13064898	0.19243082	-0.04166667	-0.04166667	-1.00000000	0.03873408	0.03116712	0.06819437	0.04355013	D2h
0.51250000	0.15513144	0.25174610	-0.04166667	-0.04166667	-1.00000000	0.03981867	0.03087806	0.08556222	0.04972259	D2h
0.59791667	0.18086234	0.34742553	-0.04166667	-0.04166667	-1.00000000	0.04106067	0.03080341	0.10590094	0.05959459	D2h
0.68333333	0.20500952	0.39240940	-0.04166667	-0.04166667	-1.00000000	0.04074142	0.03057775	0.12689112	0.06654398	D2h
0.76875000	0.22870292	0.50400809	-0.04166667	-0.04166667	-1.00000000	0.04187855	0.03071965	0.15124349	0.07355473	D2h
0.85416667	0.25222114	0.59748359	-0.04166667	-0.04166667	-1.00000000	0.04288223	0.03068573	0.16751044	0.08296372	D2h
0.93958333	0.27453117	0.74949102	-0.04166667	-0.04166667	-1.00000000	0.04500036	0.03067758	0.21524555	0.09636428	D2h
1.02500000	0.29733491	0.88073938	-0.04166667	-0.04166667	-1.00000000	0.04689124	0.03075263	0.23847140	0.09732725	D2h
1.11041667	0.31900355	0.94134370	-0.04166667	-0.04166667	-1.00000000	0.04890418	0.03079170	0.29079344	0.11150283	D2h
1.19583333	0.33977602	1.16175228	-0.04166667	-0.04166667	-1.00000000	0.05240737	0.03096463	0.32396111	0.12215686	D2h
1.28125000	0.36011101	1.29508595	-0.04166667	-0.04166667	-1.00000000	0.05457970	0.03068044	0.40327015	0.12608544	D2h
