0.08541667	0.02606618	0.00731080	-0.04166667	-0.04166667	-1.00000000	0.07964853	0.06630727	0.01220755	0.00809744	D2h
0.17083333	0.05274692	0.02985822	-0.04166667	-0.04166667	-1.00000000	0.08126680	0.06606561	0.02473781	0.01667505	D2h
0.25625000	0.07875065	0.06781824	-0.04166667	-0.04166667	-1.00000000	0.08048632	0.06622090	0.03740487	0.02520093	D2h
0.34166667	0.10437032	0.11666937	-0.04166667	-0.04166667	-1.00000000	0.08150750	0.06667112	0.05044867	0.03423011	D2h
0.42708333	0.12986305	0.16850876	-0.04166667	-0.04166667	-1.00000000	0.08222244	0.06526340	0.06686405	0.04095138	D2h
0.51250000	0.15536527	0.25908195	-0.04166667	-0.04166667	-1.00000000	0.08327442	0.06649744	0.08115525	0.05038726	D2h
0.59791667	0.17999488	0.31447672	-0.04166667	-0.04166667	-1.00000000	0.08648216	0.06584446	0.10068696	0.05823216	D2h
0.68333333	0.20431598	0.43647983	-0.04166667	-0.04166667	-1.00000000	0.08760535	0.06598294	0.11304148	0.06621755	D2h
0.76875000	0.22939224	0.55694204	-0.04166667	-0.04166667	-1.00000000	0.08957068	0.06597203	0.14132820	0.07538314	D2h
0.85416667	0.25232995	0.62158867	-0.04166667	-0.04166667	-1.00000000	0.09263498	0.06605357	0.16470420	0.08081115	D2h
0.93958333	0.27487124	0.73128234	-0.04166667	-0.04166667	-1.00000000	0.09669117	0.06630736	0.20965800	0.09228889	D2h
1.02500000	0.29776479	0.88238907	-0.04166667	-0.04166667	-1.00000000	0.09933104	0.06667324	0.22809419	0.10532599	D2h
1.11041667	0.31895958	0.99895851	-0.04166667	-0.04166667	-1.00000000	0.10381625	0.06604869	0.26038254	0.10975157	D2h
1.19583333	0.33978045	1.12913140	-0.04166667	-0.04166667	-1.00000000	0.10903614	0.06584712	0.33115484	0.11637757	D2h
1.28125000	0.36057041	1.29704633	-0.04166667	-0.04166667	-1.00000000	0.11550784	0.06652701	0.39078357	0.12679118	D2h
1.36666667	0.38122374	1.49907565	-0.04166667	-0.04166667	-1.00000000	0.12293025	0.06566713	0.45989601	0.12982947	D2h
1.45208333	0.40092471	1.58320376	-0.04166667	-0.04166667	-1.00000000	0.13075674	0.06583781	0.58151032	0.15060817	D2h
1.53750000	0.42022026	1.76130762	-0.04166667	-0.04166667	-1.00000000	0.14432799	0.06631604	0.77158712	0.15647375	D2h
1.62291667	0.44099710	2.06950157	-0.04166667	-0.04166667	-1.00000000	0.15853266	0.06567360	0.91532893	0.16239066	D2h
1.70833333	0.46228854	2.39663862	-0.04166667	-0.04166667	-1.00000000	0.18221314	0.06566696	1.37743782	0.16559238	D2h
1.79375000	0.48422001	2.89756171	-0.04166667	-0.04166667	-1.00000000	0.21361722	0.06638547	1.99068229	0.19463027	D2h
1.87916667	0.51580642	5.52240890	-0.04166667	-0.04166667	-1.00000000	0.29539602	0.06640876	4.57018408	0.22155646	D2h
1.96458333	0.56780052	10.24189101	-0.04166667	-0.04166667	-1.00000000	0.46689217	0.06548925	7.19337555	0.25946436	D2h
2.05000000	0.63613182	8.13116487	-0.04166667	-0.04166667	-1.00000000	0.66524391	0.06528572	3.06829020	0.33768212	D2h
2.13541667	0.67685763	5.80660301	-0.04166667	-0.04166667	-1.00000000	0.75309532	0.06433793	1.37477061	0.40215556	D2h
2.22083333	0.70613553	4.62660063	-0.04166667	-0.04166667	-1.00000000	0.80556599	0.06456124	0.91490071	0.46249347	D2h
2.30625000	0.72925841	3.99756620	-0.04166667	-0.04166667	-1.00000000	0.84582640	0.06479301	0.68809508	0.49064767	D2h
2.39166667	0.74699949	3.76941372	-0.04166667	-0.04166667	-1.00000000	0.87444884	0.06335336	0.60836567	0.50770079	D2h
2.47708333	0.76231796	3.19421970	-0.04166667	-0.04166667	-1.00000000	0.89803969	0.06392902	0.53268887	0.56371668	D2h
2.56250000	0.77534225	2.94549845	-0.04166667	-0.04166667	-1.00000000	0.91805636	0.06346242	0.47154888	0.59910050	D2h
2.64791667	0.78591377	2.77887800	-0.04166667	-0.04166667	-1.00000000	0.93472819	0.06425196	0.46604824	0.64208440	D2h
2.73333333	0.79618418	2.47717908	-0.04166667	-0.04166667	-1.00000000	0.95184062	0.06358064	0.42171858	0.66510784	D2h
2.81875000	0.80459523	2.27844480	-0.04166667	-0.04166667	-1.00000000	0.96666582	0.06333967	0.36691219	0.72756363	D2h
2.90416667	0.81166123	2.29105423	-0.04166667	-0.04166667	-1.00000000	0.97827616	0.06378161	0.36757564	0.74463796	D2h
2.98958333	0.81785111	2.07088816	-0.04166667	-0.04166667	-1.00000000	0.98829405	0.06272138	0.33067486	0.76305367	D2h
3.07500000	0.82461766	2.04075279	-0.04166667	-0.04166667	-1.00000000	1.00090668	0.06508893	0.30888517	0.90216180	D2h
3.16041667	0.82927598	1.98480670	-0.04166667	-0.04166667	-1.00000000	1.00911213	0.06479890	0.31446204	0.94423341	D2h
3.24583333	0.83417772	1.78423955	-0.04166667	-0.04166667	-1.00000000	1.01812032	0.06282791	0.29880670	0.89125288	D2h
3.33125000	0.83900054	1.66835210	-0.04166667	-0.04166667	-1.00000000	1.02725550	0.06369756	0.26189984	0.95049936	D2h
3.41666667	0.84270048	1.72893398	-0.04166667	-0.04166667	-1.00000000	1.03392973	0.06243390	0.25746064	0.91181134	D2h
3.50208333	0.84701412	1.65973425	-0.04166667	-0.04166667	-1.00000000	1.04234889	0.06201317	0.24715023	0.97540947	D2h
3.58750000	0.85007118	1.61948937	-0.04166667	-0.04166667	-1.00000000	1.04847212	0.06519167	0.22940637	1.15139314	D2h
3.67291667	0.85316088	1.63147593	-0.04166667	-0.04166667	-1.00000000	1.05401142	0.06736711	0.24137858	1.16023784	D2h
3.75833333	0.85650977	1.61544881	-0.04166667	-0.04166667	-1.00000000	1.06082777	0.06803403	0.22292959	1.31565760	D2h
3.84375000	0.85940859	1.51788777	-0.04166667	-0.04166667	-1.00000000	1.06656646	0.06716807	0.21584017	1.41092703	D2h
3.92916667	0.86203559	1.51855347	-0.04166667	-0.04166667	-1.00000000	1.07176245	0.07111450	0.20608405	1.54625858	D2h
4.01458333	0.86460864	1.48903645	-0.04166667	-0.04166667	-1.00000000	1.07698477	0.07276754	0.20039245	1.67286022	D2h
4.10000000	0.86701114	1.43584550	-0.04166667	-0.04166667	-1.00000000	1.08201346	0.07262995	0.18321541	1.64893885	D2h
4.18541667	0.86946077	1.46279082	-0.04166667	-0.04166667	-1.00000000	1.08647129	0.07485968	0.18735790	1.73459004	D2h
4.27083333	0.87137957	1.55535119	-0.04166667	-0.04166667	-1.00000000	1.09079791	0.07416391	0.18412557	1.77472242	D2h
4.35625000	0.87348938	1.49234464	-0.04166667	-0.04166667	-1.00000000	1.09462143	0.07588209	0.18311223	1.83533473	D2h
4.44166667	0.87557476	1.43299725	-0.04166667	-0.04166667	-1.00000000	1.09880234	0.07679614	0.16639966	2.04332608	D2h
4.52708333	0.87712641	1.46705166	-0.04166667	-0.04166667	-1.00000000	1.10211765	0.07634484	0.16047795	2.04127317	D2h
4.61250000	0.87918435	1.48842896	-0.04166667	-0.04166667	-1.00000000	1.10610665	0.07834163	0.16803317	2.19198564	D2h
4.69791667	0.88088525	1.36618887	-0.04166667	-0.04166667	-1.00000000	1.10970035	0.07927172	0.15420264	2.14076147	D2h
