Report J1/J3 = 0.500 .
1.500	-0.362	3.300	0.500	0.500	1.000	0.264	0.107	0.792	0.134
1.750	-0.511	11.914	0.500	0.500	1.000	0.702	0.075	0.927	0.071
2.000	-0.606	8.553	0.500	0.500	1.000	0.869	0.096	0.285	0.286
2.250	-0.672	14.448	0.500	0.500	1.000	0.973	0.086	0.370	0.220
2.500	-0.764	11.193	0.500	0.500	1.000	1.001	0.057	0.077	0.133
2.750	-0.817	1.360	0.500	0.500	1.000	1.037	0.057	0.056	0.087
3.000	-0.849	2.644	0.500	0.500	1.000	1.034	0.050	0.099	0.074
3.250	-0.887	4.130	0.500	0.500	1.000	1.058	0.039	0.007	0.071
3.500	-0.881	2.432	0.500	0.500	1.000	1.046	0.046	0.035	0.181
3.750	-0.896	2.141	0.500	0.500	1.000	1.054	0.041	0.004	0.093
4.000	-0.903	1.712	0.500	0.500	1.000	1.053	0.042	0.014	0.081
4.250	-0.916	0.962	0.500	0.500	1.000	1.063	0.041	0.011	0.122
4.500	-0.913	0.664	0.500	0.500	1.000	1.058	0.035	0.009	0.101
4.750	-0.916	1.451	0.500	0.500	1.000	1.066	0.034	0.007	0.075
Report J1/J3 = 0.500 .
0.000	-0.013	0.000	0.500	0.500	1.000	0.153	0.118	0.000	0.000
0.250	-0.050	0.089	0.500	0.500	1.000	0.140	0.120	0.013	0.017
0.500	-0.129	0.683	0.500	0.500	1.000	0.154	0.124	0.114	0.035
0.750	-0.185	0.358	0.500	0.500	1.000	0.185	0.119	0.164	0.099
1.000	-0.249	0.625	0.500	0.500	1.000	0.198	0.124	0.222	0.099
1.250	-0.298	1.033	0.500	0.500	1.000	0.233	0.129	0.154	0.218
1.500	-0.371	6.218	0.500	0.500	1.000	0.331	0.118	1.313	0.065
1.750	-0.519	13.147	0.500	0.500	1.000	0.781	0.123	1.036	0.177
2.000	-0.607	2.751	0.500	0.500	1.000	0.863	0.116	0.223	0.451
2.250	-0.743	10.459	0.500	0.500	1.000	0.997	0.110	0.041	0.635
2.500	-0.849	4.221	0.500	0.500	1.000	1.105	0.083	0.020	0.415
2.750	-0.898	3.710	0.500	0.500	1.000	1.137	0.059	0.008	0.139
3.000	-0.914	2.996	0.500	0.500	1.000	1.141	0.084	0.010	0.016
3.250	-0.921	3.644	0.500	0.500	1.000	1.138	0.065	0.006	0.014
3.500	-0.942	2.098	0.500	0.500	1.000	1.144	0.088	0.003	0.054
3.750	-0.945	1.205	0.500	0.500	1.000	1.144	0.086	0.001	0.023
4.000	-0.956	2.204	0.500	0.500	1.000	1.145	0.090	0.000	0.003
4.250	-0.962	1.718	0.500	0.500	1.000	1.143	0.088	0.005	0.002
4.500	-0.963	0.294	0.500	0.500	1.000	1.145	0.087	0.001	0.008
4.750	-0.962	2.981	0.500	0.500	1.000	1.143	0.088	0.002	0.048
Report J1/J3 = 0.500 .
0.000	-0.003	0.000	0.500	0.500	1.000	0.160	0.114	0.000	0.000
0.250	-0.013	0.016	0.500	0.500	1.000	0.131	0.126	0.062	0.020
0.500	-0.034	0.112	0.500	0.500	1.000	0.146	0.127	0.022	0.085
0.750	-0.039	0.185	0.500	0.500	1.000	0.145	0.115	0.075	0.062
1.000	-0.072	0.418	0.500	0.500	1.000	0.163	0.099	0.217	0.055
1.250	-0.101	0.348	0.500	0.500	1.000	0.173	0.134	0.230	0.062
1.500	-0.143	1.678	0.500	0.500	1.000	0.198	0.108	0.278	0.109
1.750	-0.198	7.858	0.500	0.500	1.000	0.245	0.115	0.635	0.146
2.000	-0.867	8.949	0.500	0.500	1.000	1.192	0.167	0.061	0.131
2.250	-0.935	4.666	0.500	0.500	1.000	1.210	0.146	0.016	0.076
2.500	-0.947	2.141	0.500	0.500	1.000	1.216	0.149	0.012	0.053
2.750	-0.971	0.885	0.500	0.500	1.000	1.217	0.158	0.005	0.027
3.000	-0.979	1.634	0.500	0.500	1.000	1.222	0.161	0.002	0.014
3.250	-0.988	1.246	0.500	0.500	1.000	1.223	0.161	0.002	0.031
3.500	-0.994	0.760	0.500	0.500	1.000	1.224	0.159	0.002	0.009
3.750	-0.997	0.514	0.500	0.500	1.000	1.224	0.159	0.000	0.020
4.000	-0.995	0.618	0.500	0.500	1.000	1.224	0.159	0.001	0.011
4.250	-0.999	0.192	0.500	0.500	1.000	1.225	0.155	0.000	0.005
4.500	-0.998	0.372	0.500	0.500	1.000	1.223	0.158	0.003	0.014
4.750	-1.000	0.050	0.500	0.500	1.000	1.225	0.155	0.000	0.005
