Report J1/J3 = 0.000 .
0.000	0.005	0.000	0.000	0.000	1.000	0.147	0.123	0.000	0.000
0.120	-0.034	0.015	0.000	0.000	1.000	0.148	0.121	0.016	0.012
0.240	-0.072	0.054	0.000	0.000	1.000	0.148	0.122	0.030	0.024
0.360	-0.113	0.126	0.000	0.000	1.000	0.148	0.122	0.059	0.041
0.480	-0.153	0.213	0.000	0.000	1.000	0.156	0.121	0.076	0.051
0.600	-0.188	0.311	0.000	0.000	1.000	0.158	0.122	0.095	0.052
0.720	-0.223	0.474	0.000	0.000	1.000	0.164	0.123	0.137	0.066
0.840	-0.259	0.598	0.000	0.000	1.000	0.167	0.122	0.158	0.091
0.960	-0.298	0.682	0.000	0.000	1.000	0.173	0.122	0.193	0.081
1.080	-0.329	0.878	0.000	0.000	1.000	0.193	0.122	0.257	0.105
1.200	-0.363	1.199	0.000	0.000	1.000	0.205	0.119	0.331	0.117
1.320	-0.391	1.339	0.000	0.000	1.000	0.215	0.122	0.384	0.140
1.440	-0.424	1.741	0.000	0.000	1.000	0.238	0.124	0.572	0.176
1.560	-0.458	1.940	0.000	0.000	1.000	0.271	0.120	0.803	0.164
1.680	-0.493	2.691	0.000	0.000	1.000	0.319	0.121	1.200	0.191
1.800	-0.540	4.276	0.000	0.000	1.000	0.407	0.123	1.890	0.249
1.920	-0.602	7.115	0.000	0.000	1.000	0.538	0.121	2.957	0.276
2.040	-0.675	7.382	0.000	0.000	1.000	0.693	0.119	1.936	0.348
2.160	-0.736	5.695	0.000	0.000	1.000	0.799	0.122	1.022	0.455
2.280	-0.772	3.738	0.000	0.000	1.000	0.854	0.117	0.571	0.422
Report J1/J3 = 0.050 .
0.000	0.014	0.000	0.050	0.050	1.000	0.145	0.122	0.000	0.000
0.120	-0.016	0.015	0.050	0.050	1.000	0.148	0.121	0.016	0.012
0.240	-0.054	0.056	0.050	0.050	1.000	0.150	0.121	0.032	0.021
0.360	-0.087	0.120	0.050	0.050	1.000	0.149	0.122	0.054	0.032
0.480	-0.124	0.215	0.050	0.050	1.000	0.153	0.124	0.071	0.049
0.600	-0.161	0.339	0.050	0.050	1.000	0.159	0.121	0.096	0.052
0.720	-0.191	0.466	0.050	0.050	1.000	0.159	0.121	0.118	0.065
0.840	-0.224	0.634	0.050	0.050	1.000	0.169	0.123	0.153	0.093
0.960	-0.253	0.776	0.050	0.050	1.000	0.174	0.123	0.199	0.090
1.080	-0.285	1.004	0.050	0.050	1.000	0.187	0.121	0.223	0.109
1.200	-0.314	1.113	0.050	0.050	1.000	0.199	0.123	0.332	0.129
1.320	-0.347	1.370	0.050	0.050	1.000	0.217	0.121	0.384	0.134
1.440	-0.372	1.796	0.050	0.050	1.000	0.237	0.124	0.560	0.170
1.560	-0.404	2.145	0.050	0.050	1.000	0.268	0.122	0.784	0.158
1.680	-0.434	2.478	0.050	0.050	1.000	0.313	0.121	1.120	0.188
1.800	-0.480	3.986	0.050	0.050	1.000	0.414	0.119	1.998	0.225
